"","year","ICB_CODE","ICB_NAME","indicator","corr_coeff","logic","quin_1","2","3","4","quin_5","NA"
"4618","2016/17","QGH","NHS Herefordshire and Worcestershire ICB","Stroke: QOF prevalence (all ages)",-0.491758097936634,TRUE,2.18635363169479,2.37727687924784,2.07918206578936,2.12760249162578,2.1298707048856,NA
"4619","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","% QOF points achieved",-0.846631742649166,TRUE,99.856887295,99.589445435,99.381932025,99.554561715,98.61538462,NA
"4620","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Atrial fibrillation: QOF prevalence (all ages)",-0.867495130161177,TRUE,2.58629735770719,2.80495337474196,2.45478181149698,2.33032828712366,1.96031699826964,NA
"4621","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","CHD: QOF prevalence (all ages)",0.84460598738979,TRUE,3.148394819,3.5046816235,3.47580822,3.525744384,3.614306462,NA
"4622","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","CKD: QOF prevalence (18+ yrs)",-0.548086693524353,TRUE,5.42722942931969,5.99370718171791,5.51396423469394,4.94150034411562,5.29196070708598,NA
"4623","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","COPD: QOF prevalence (all ages)",0.819246292094392,TRUE,1.63809228866075,1.94845549392832,2.19118288956787,1.92657085280968,2.38081187389333,NA
"4624","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Depression: QOF prevalence (18+ yrs)",0.738201646508637,TRUE,9.64967290795108,10.132898034197,10.5094991364421,9.84032657725091,13.7686252958989,NA
"4625","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Diabetes: QOF prevalence (17+ yrs)",0.909969884184504,TRUE,5.8499286462999,6.72887223740116,6.98080279232112,6.90103037016939,7.44353096513404,NA
"4626","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Epilepsy: QOF prevalence (18+ yrs)",0.939536688707057,TRUE,0.711963122614075,0.823529411764706,0.83143548284068,0.855829270461836,0.980439457213077,NA
"4627","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Heart failure with LVSD: QOF prevalence (all ages)",-0.00208192968303245,FALSE,0.550150687772519,0.633102200783841,0.529174967362142,0.415462985835149,0.658337833317705,NA
"4628","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Hypertension: QOF prevalence (all ages)",-0.680606514083378,TRUE,16.5445616734701,16.847385417404,16.6349773788841,16.6766166191994,14.9918300653595,NA
"4629","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Mental Health: QOF prevalence (all ages)",0.688013795117526,TRUE,0.519720538417346,0.682824341562242,0.773247884008146,0.605862425156194,0.829613883639783,NA
"4630","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Number of emergency admissions with cancer",-0.887493760591503,TRUE,557.955827967157,568.235541989126,527.712664608384,533.499724189071,500.1103184526,NA
"4631","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Obesity: QOF prevalence (18+ yrs)",0.59877896546443,TRUE,9.99558693733451,9.49673656209223,11.2514930754571,9.89847350726666,11.4499846390169,NA
"4632","2017/18","QGH","NHS Herefordshire and Worcestershire ICB","Stroke: QOF prevalence (all ages)",-0.448925893912536,TRUE,2.215018908698,2.39711178520337,2.13384114866829,2.1934251193393,2.17168325643605,NA
"4633","2017/18 - 19/20","QGH","NHS Herefordshire and Worcestershire ICB","Emergency admissions (0 to 4 years) - CCG",0.369152807011906,TRUE,135.21,145.695,150.755,138.61,146.05,NA
"4634","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","% QOF points achieved",-0.856163967016661,TRUE,99.957960645,99.91592129,99.45259392,99.693202145,98.91055456,NA
"4635","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Atrial fibrillation: QOF prevalence (all ages)",-0.83774581599388,TRUE,2.70357949913484,2.95872216710961,2.61711358637162,2.49483826565726,2.12943187209535,NA
"4636","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","CHD: QOF prevalence (all ages)",0.705621720640535,TRUE,3.242121057,3.5420554995,3.4252400825,3.437047757,3.6002572555,NA
"4637","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","CKD: QOF prevalence (18+ yrs)",-0.200879205587649,TRUE,5.28977396811531,6.07997039858822,5.53182181806632,5.20388349514563,5.51084205873097,NA
"4638","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","COPD: QOF prevalence (all ages)",0.908410713700079,TRUE,1.7505461954441,2.03438401926819,2.23788743426206,2.11314175937386,2.53235925481076,NA
"4639","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Depression: QOF prevalence (18+ yrs)",0.601415366930269,TRUE,10.9708042513613,11.5786667367571,10.1465151307682,10.8095420245505,14.9675096732879,NA
"4640","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Diabetes: QOF prevalence (17+ yrs)",0.901006551705897,TRUE,6.27600438983738,6.86272263814944,7.22543352601156,6.98075859070336,7.70175507762637,NA
"4641","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Epilepsy: QOF prevalence (18+ yrs)",0.884309734958535,TRUE,0.715635228119085,0.855905749672742,0.803070351647133,0.86817430482932,0.973157621928011,NA
"4642","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Heart failure with LVSD: QOF prevalence (all ages)",-0.176587075914235,FALSE,0.606261116719697,0.781024009256581,0.562916846993822,0.51013181161586,0.682487981531662,NA
"4643","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Hypertension: QOF prevalence (all ages)",-0.772446472345418,TRUE,17.0526298168045,16.9486867487569,16.8350979539289,16.8416843566823,15.0234741784038,NA
"4644","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Mental Health: QOF prevalence (all ages)",0.841346914938354,TRUE,0.585815571062581,0.629156929714183,0.781202160903478,0.684397059003618,0.830485976589338,NA
"4645","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Number of emergency admissions with cancer",-0.827373704535991,TRUE,569.121805260526,534.188948713486,539.774064552346,506.90173884725,522.284122562674,NA
"4646","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Obesity: QOF prevalence (18+ yrs)",0.848549715198428,TRUE,9.86698911729142,10.9714000651516,10.0968866764646,11.4434231394407,12.338338468269,NA
"4647","2018/19","QGH","NHS Herefordshire and Worcestershire ICB","Stroke: QOF prevalence (all ages)",-0.201482361979549,TRUE,2.1978021978022,2.46521637627059,2.1653535706763,2.32272199012746,2.18868068015994,NA
"4648","2018/19 - 20/21","QGH","NHS Herefordshire and Worcestershire ICB","Emergency admissions (0 to 4 years) - CCG",0.446936253317553,TRUE,111.11,121.72,118.205,115.105,120.48,NA
"4649","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","% QOF points achieved",-0.661072888069522,TRUE,99.483005365,98.43649374,97.876565295,98.95259392,97.63864043,NA
"4650","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Atrial fibrillation: QOF prevalence (all ages)",-0.879161921073744,TRUE,2.86186514642296,3.12529551607278,2.62736882363051,2.49336870026525,2.16382186237055,NA
"4651","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","CHD: QOF prevalence (all ages)",0.389963184257271,TRUE,3.284684364,3.555394876,3.4312467345,3.305360507,3.5776169635,NA
"4652","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","CKD: QOF prevalence (18+ yrs)",-0.151818225902237,FALSE,5.18963887579364,6.29608166281109,5.64291663173437,5.15846257585974,5.53746577281107,NA
"4653","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","COPD: QOF prevalence (all ages)",0.832840327225269,TRUE,1.76141036010534,2.03360104651906,2.36950549450549,2.08558369639494,2.51264155016827,NA
"4654","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Depression: QOF prevalence (18+ yrs)",0.6346719125661,TRUE,11.7130209844796,12.402477164487,10.9387867142465,11.8250813563201,15.8766512691278,NA
"4655","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Diabetes: QOF prevalence (17+ yrs)",0.911764822433765,TRUE,6.56138296832527,6.86652384693081,7.3032188260752,7.10665209243311,7.97342310595909,NA
"4656","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Epilepsy: QOF prevalence (18+ yrs)",0.882860409957108,TRUE,0.68741211137194,0.851633946370258,0.850947021685424,0.852509899296759,0.9561934977397,NA
"4657","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Heart failure with LVSD: QOF prevalence (all ages)",-0.140593148321767,FALSE,0.631037603263722,0.665456745311555,0.541443422165896,0.407052130207456,0.707195434880904,NA
"4658","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Hypertension: QOF prevalence (all ages)",-0.790524802286858,TRUE,17.3153193229238,17.0670173387882,17.354317210931,16.9000330469769,15.6651512156553,NA
"4659","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","IFCC-HbA1c <= 58 mmol/mol in patients with diabetes without frailty (denominator incl. PCAs)",-0.967938503222467,TRUE,61.9926199261993,61.3808102800249,58.8460435374479,58.6063021546892,55.7738309572955,NA
"4660","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Last BP reading of patients (<80 yrs, with hypertension), in the last 12 months is <= 140/90 mmHg (denominator incl. PCAs)",-0.31885044638959,TRUE,69.4556451612903,71.3960385438972,63.900689134334,68.6428537904531,68.0500816548721,NA
"4661","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Mental Health: QOF prevalence (all ages)",0.929340846147434,TRUE,0.559624009407665,0.635208711433757,0.728597362534254,0.692493972727511,0.791619999261191,NA
"4662","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Number of emergency admissions with cancer",0.956502219690303,TRUE,549.678725927108,552.114768317767,606.367006771456,633.670148998116,640.706465280586,NA
"4663","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Obesity: QOF prevalence (18+ yrs)",0.868361078879568,TRUE,10.4291417165669,11.1406375577921,10.7975701190819,11.5361176519379,13.3043946267025,NA
"4664","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Stroke: QOF prevalence (all ages)",-0.329120737260705,TRUE,2.2993406429125,2.58276997746577,2.23975343845016,2.3719348309096,2.25988793776513,NA
"4665","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Women (25-49 yrs), with a record of cervical screening in the last 3.5 yrs (denominator incl. PCAs)",-0.659501862223012,TRUE,81.16474284,78.14841515,73.05802169,78.059980635,74.47535383,NA
"4666","2019/20","QGH","NHS Herefordshire and Worcestershire ICB","Women (50-64 yrs), with a record of cervical screening in the last 5.5 yrs (denominator incl. PCAs)",-0.758850289884074,TRUE,82.7395920648225,81.4715057445027,77.7169245249721,80.9436648084811,77.1103896103896,NA
"4667","2019/20 - 21/22","QGH","NHS Herefordshire and Worcestershire ICB","Emergency admissions (0 to 4 years) - CCG",0.604638344814654,TRUE,101.625,113.12,103.045,108.8,115.26,NA
"4668","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","% QOF points achieved",-0.551094033146555,TRUE,99.388007055,98.708112875,98.031746035,99.26984127,97.92592593,NA
"4669","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Asthma: QOF prevalence (6+ yrs)",0.450837092285006,TRUE,6.64111398219926,7.1027473229566,6.63737636245397,6.8230659025788,7.11881129024096,NA
"4670","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Atrial fibrillation: QOF prevalence (all ages)",-0.816365650977759,TRUE,2.86018822443824,3.18802396094656,2.6734733124705,2.66400869880391,2.13403161259474,NA
"4671","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","CHD: QOF prevalence (all ages)",-0.230919446213468,TRUE,3.3952628715,3.557084604,3.482684266,3.288314739,3.4559790505,NA
"4672","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","CKD: QOF prevalence (18+ yrs)",-0.251899104815508,TRUE,4.9729017559069,6.05613894187331,5.79289732770745,4.87168257073268,5.14633242001404,NA
"4673","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","COPD: QOF prevalence (all ages)",0.837992883652298,TRUE,1.752307632742,2.00401610651413,2.35482395976223,2.06327569364454,2.54206373216477,NA
"4674","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Depression: QOF prevalence (18+ yrs)",0.692726770428517,TRUE,12.4211210026549,13.035416361046,11.646751819805,12.9929905022932,16.9398715584196,NA
"4675","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Diabetes: QOF prevalence (17+ yrs)",0.948413133469346,TRUE,6.55712508717444,6.93586341288635,7.30901582931865,7.26278227264449,8.05684799875734,NA
"4676","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Epilepsy: QOF prevalence (18+ yrs)",0.917562578552792,TRUE,0.685039531934326,0.844521437851884,0.837554166680171,0.881843356907764,0.943588183413187,NA
"4677","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Heart failure with LVSD: QOF prevalence (all ages)",-0.424165574216482,TRUE,0.639512323675557,0.704079519569269,0.548099098471365,0.518346127077947,0.631951354536414,NA
"4678","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Hypertension: QOF prevalence (all ages)",-0.691624510123847,TRUE,16.9226450265509,17.0101876349584,17.474152885828,16.6268854759025,15.4615033127713,NA
"4679","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","IFCC-HbA1c <= 58 mmol/mol in patients with diabetes without frailty (denominator incl. PCAs)",-0.466465163515137,TRUE,53.7313432835821,44.9426893248175,47.6011901366946,51.3059607961097,44.6837685549386,NA
"4680","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Last BP reading of patients (<80 yrs, with hypertension), in the last 12 months is <= 140/90 mmHg (denominator incl. PCAs)",-0.248601114335179,TRUE,48.3316481294237,49.4310362847737,38.1065747560719,50.9469696969697,43.4413530262788,NA
"4681","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Mental Health: QOF prevalence (all ages)",0.817660800137606,TRUE,0.552053264929069,0.686926006122601,0.748794525885273,0.674070971328646,0.798943830433236,NA
"4682","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Number of emergency admissions with cancer",-0.463657688371717,TRUE,610.366312922996,495.313502141718,519.173710961459,558.527838203304,510.912518296388,NA
"4683","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Obesity: QOF prevalence (18+ yrs)",0.908825664463755,TRUE,5.24306439297531,6.11063694010323,5.75135379955687,7.67244358397232,7.74125796725555,NA
"4684","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Stroke: QOF prevalence (all ages)",-0.442197717642885,TRUE,2.32508630655268,2.65068377511396,2.26427048400312,2.31695033138797,2.26459452798724,NA
"4685","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Women (25-49 yrs), with a record of cervical screening in the last 3.5 yrs (denominator incl. PCAs)",-0.653409187125794,TRUE,78.974397795,75.777900815,70.370661855,76.27661169,71.24072825,NA
"4686","2020/21","QGH","NHS Herefordshire and Worcestershire ICB","Women (50-64 yrs), with a record of cervical screening in the last 5.5 yrs (denominator incl. PCAs)",-0.708321060564202,TRUE,81.1345289158114,79.1101807172989,75.8783325117381,79.2416155273298,75.9308510638298,NA
"4687","2020/21 - 22/23","QGH","NHS Herefordshire and Worcestershire ICB","Emergency admissions (0 to 4 years) - CCG",-0.0801750070925769,FALSE,103.922945,112.464505,116.648035,100.985,108.06075,NA
"4688","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","% QOF points achieved",-0.801368567944115,TRUE,97.911025,96.848815,94.59606,96.25669,94.4378,NA
"4689","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","A&E attendances (0 to 4 years)",0.938893554938954,TRUE,464.89099,533.53659,527.0364,570.86614,585.729775,NA
"4690","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Asthma: QOF prevalence (6+ yrs)",0.44333624754242,TRUE,6.686425,7.2255,6.666865,7.08062,7.125145,NA
"4691","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Atrial fibrillation: QOF prevalence (all ages)",-0.772433943386059,TRUE,2.903375,3.282465,2.82645,2.79772,2.115035,NA
"4692","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","CHD: QOF prevalence (all ages)",-0.320337425954115,TRUE,3.342985,3.52093,3.73451,3.266735,3.26624,NA
"4693","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","CKD: QOF prevalence (18+ yrs)",-0.056539112137276,FALSE,4.75728,5.91078,5.69268,5.038645,5.107265,NA
"4694","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","COPD: QOF prevalence (all ages)",0.740694043939595,TRUE,1.642655,2.00714,2.33997,1.9437,2.400935,NA
"4695","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Depression: QOF prevalence (18+ yrs)",0.787928783879608,TRUE,11.96232,13.35457,12.11431,13.47579,17.61559,NA
"4696","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Diabetes: QOF prevalence (17+ yrs)",0.960327057168515,TRUE,6.62818,6.96864,7.39733,7.41816,8.23757,NA
"4697","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Epilepsy: QOF prevalence (18+ yrs)",0.923090930275592,TRUE,0.68704,0.82317,0.81527,0.84831,0.92808,NA
"4698","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Heart failure with LVSD: QOF prevalence (all ages)",-0.327558448064544,TRUE,0.638125,0.69693,0.541655,0.478935,0.654655,NA
"4699","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Hypertension: QOF prevalence (all ages)",-0.693434943691876,TRUE,17.023175,17.26972,17.878015,16.546135,15.0222,NA
"4700","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","IFCC-HbA1c <= 58 mmol/mol in patients with diabetes without frailty (denominator incl. PCAs)",-0.835296606012533,TRUE,59.52381,54.843205,53.82532,55.55973,51.037295,NA
"4701","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Last BP reading of patients (<80 yrs, with hypertension), in the last 12 months is <= 140/90 mmHg (denominator incl. PCAs)",-0.162640690321116,FALSE,58.59564,62.025415,55.17444,57.87729,59.39374,NA
"4702","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Mental Health: QOF prevalence (all ages)",0.833309321012516,TRUE,0.56037,0.70755,0.709465,0.68766,0.784515,NA
"4703","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Number of emergency admissions with cancer",0.448429681455008,TRUE,610.694187369241,579.488657253831,670.924056395418,609.207338179301,646.35240601523,NA
"4704","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Obesity: QOF prevalence (18+ yrs)",0.944437628177193,TRUE,8.8779,10.008465,10.351145,10.374655,11.330855,NA
"4705","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Stroke: QOF prevalence (all ages)",-0.573204975217313,TRUE,2.31557,2.59422,2.384395,2.270105,2.208125,NA
"4706","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Women (25-49 yrs), with a record of cervical screening in the last 3.5 yrs (denominator incl. PCAs)",-0.823513525747626,TRUE,79.18651,77.059635,72.911035,76.51292,69.2511,NA
"4707","2021/22","QGH","NHS Herefordshire and Worcestershire ICB","Women (50-64 yrs), with a record of cervical screening in the last 5.5 yrs (denominator incl. PCAs)",-0.699401142143661,TRUE,80.80101,80.19717,76.11485,79.547155,76.08476,NA
"4708","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","% QOF points achieved",-0.684351948155532,TRUE,97.665354335,98.78897638,94.578740155,97.235433075,93.91968504,NA
"4709","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Asthma: QOF prevalence (6+ yrs)",-0.0217491473931322,FALSE,6.78004,7.507515,6.931555,6.96254,7.03357,NA
"4710","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Atrial fibrillation: QOF prevalence (all ages)",-0.75644238961163,TRUE,3.01991,3.47756,2.79919,2.91803,2.190415,NA
"4711","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","CHD: QOF prevalence (all ages)",-0.459854177669223,TRUE,3.360125,3.59379,3.47256,3.19887,3.34186,NA
"4712","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","CKD: QOF prevalence (18+ yrs)",0.0568316128752673,FALSE,4.84291,5.969475,5.399515,5.56207,5.12366,NA
"4713","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","COPD: QOF prevalence (all ages)",0.829187939380738,TRUE,1.562205,2.00176,2.30109,2.044415,2.38694,NA
"4714","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Depression: QOF prevalence (18+ yrs)",0.779422121963767,TRUE,12.76852,13.88492,12.7,14.11244,18.026265,NA
"4715","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Diabetes: QOF prevalence (17+ yrs)",0.934903501715031,TRUE,6.729955,7.29137,7.50439,7.481155,8.294605,NA
"4716","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Epilepsy: QOF prevalence (18+ yrs)",0.852006166064227,TRUE,0.72587,0.89006,0.81873,0.894475,0.97918,NA
"4717","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Heart failure with LVSD: QOF prevalence (all ages)",-0.153471020161271,FALSE,0.6047154885,0.868865648,0.5383771125,0.658725139,0.64960796,NA
"4718","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Hypertension: QOF prevalence (all ages)",-0.721907451554113,TRUE,17.93479,18.79683,18.43788,17.763955,15.73793,NA
"4719","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","IFCC-HbA1c <= 58 mmol/mol in patients with diabetes without frailty (denominator incl. PCAs)",-0.915599917283068,TRUE,60.78431,62.15096,58.231595,56.944775,55.39743,NA
"4720","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Last BP reading of patients (<80 yrs, with hypertension), in the last 12 months is <= 140/90 mmHg (denominator incl. PCAs)",-0.20903630556115,TRUE,67.15436,71.70543,68.01775,68.711375,67.440145,NA
"4721","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Mental Health: QOF prevalence (all ages)",0.766023960009057,TRUE,0.57407,0.75438,0.73171,0.706235,0.811985,NA
"4722","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Number of emergency admissions with cancer",-0.249956634184768,TRUE,604.17777613975,711.455356594132,676.082364529487,665.978801238158,585.546132374513,NA
"4723","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Obesity: QOF prevalence (18+ yrs)",0.950036459935417,TRUE,11.39069,12.58657,12.79175,13.208385,14.927905,NA
"4724","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Smoking prevalence in adults (15+) - current smokers (QOF)",0.915050468647599,TRUE,9.528631928,12.013275875,15.499329595,13.816527155,19.562017315,NA
"4725","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Stroke: QOF prevalence (all ages)",-0.571404298971882,TRUE,2.379215,2.69112,2.42198,2.41229,2.20222,NA
"4726","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Women (25-49 yrs), with a record of cervical screening in the last 3.5 yrs (denominator incl. PCAs)",-0.766743931966762,TRUE,76.88749,74.02185,70.0788,74.908,65.12346,NA
"4727","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","Women (50-64 yrs), with a record of cervical screening in the last 5.5 yrs (denominator incl. PCAs)",-0.608213001449009,TRUE,80.29302,79.44137,75.623235,78.92246,76.83486,NA
"4728","2022/23","QGH","NHS Herefordshire and Worcestershire ICB","child_imms",-0.537599660071298,TRUE,92.65,93.445,87.69,90.835,90.11,92.41
"4729","2009/10","QH8","NHS Mid and South Essex ICB","Atrial fibrillation: QOF prevalence (all ages)",-0.995298964232339,TRUE,1.52259332023576,1.41607610283842,1.33020038083778,1.23753196816247,1.18066281452999,NA
"4730","2009/10","QH8","NHS Mid and South Essex ICB","CHD: QOF prevalence (all ages)",-0.284669743975435,TRUE,3.239100779,3.424657534,3.380981676,3.4533912975,3.087428582,NA
"4731","2009/10","QH8","NHS Mid and South Essex ICB","CKD: QOF prevalence (18+ yrs)",-0.13709514981575,FALSE,3.98841754012908,5.3041018387553,5.58446937921122,4.04021503931641,4.29626248383448,NA
"4732","2009/10","QH8","NHS Mid and South Essex ICB","COPD: QOF prevalence (all ages)",0.940094664505168,TRUE,1.11223414020719,1.25884684448192,1.31228214066024,1.82403905998056,1.82690928423693,NA
"4733","2009/10","QH8","NHS Mid and South Essex ICB","Diabetes: QOF prevalence (17+ yrs)",0.978253591001378,TRUE,4.61000229207781,4.84313421105295,5.47355674826548,5.73547518722328,5.91439541780215,NA
"4734","2009/10","QH8","NHS Mid and South Essex ICB","Epilepsy: QOF prevalence (18+ yrs)",0.971937679184228,TRUE,0.669837332477438,0.732136080638925,0.732539378495368,0.776681647407595,0.8167995235988,NA
"4735","2009/10","QH8","NHS Mid and South Essex ICB","Heart failure with LVSD: QOF prevalence (all ages)",0.550819085018865,TRUE,0.318456585894447,0.269091367089908,0.283835965831123,0.331691627299226,0.341410323619464,NA
"4736","2009/10","QH8","NHS Mid and South Essex ICB","Hypertension: QOF prevalence (all ages)",-0.0875575912434309,FALSE,13.6859781696054,14.3074045569827,15.1901698137428,15.1195820377208,13.0220702954918,NA
"4737","2009/10","QH8","NHS Mid and South Essex ICB","Number of emergency admissions with cancer",0.142029581141068,FALSE,521.700707608077,502.158304128558,541.775014334009,581.139420415592,497.517910919816,NA
"4738","2009/10","QH8","NHS Mid and South Essex ICB","Stroke: QOF prevalence (all ages)",-0.180102825907323,FALSE,1.48937314360201,1.66171285969422,1.629184764487,1.50909483774652,1.52140278494069,NA
"4739","2010/11","QH8","NHS Mid and South Essex ICB","% QOF points achieved",-0.919690128797105,TRUE,96.68992248,95.99744635,95.02906897,94.82068418,94.87098937,94.6327304
"4740","2010/11","QH8","NHS Mid and South Essex ICB","Atrial fibrillation: QOF prevalence (all ages)",-0.982434362860265,TRUE,1.60696350853699,1.58118010026996,1.38878610539439,1.29015271195366,1.18080045975926,NA
"4741","2010/11","QH8","NHS Mid and South Essex ICB","CHD: QOF prevalence (all ages)",-0.387008676521688,TRUE,3.232159407,3.4833945915,3.417316258,3.226788432,3.2033778685,NA
"4742","2010/11","QH8","NHS Mid and South Essex ICB","CKD: QOF prevalence (18+ yrs)",0.0608321226409849,FALSE,4.07453137276911,4.40397000350015,5.39446036294174,3.90391476453082,4.43561866652031,NA
"4743","2010/11","QH8","NHS Mid and South Essex ICB","COPD: QOF prevalence (all ages)",0.93548260885742,TRUE,1.21035058430718,1.27363760440282,1.45692567567568,1.97047960925523,1.92416525183928,NA
"4744","2010/11","QH8","NHS Mid and South Essex ICB","Diabetes: QOF prevalence (17+ yrs)",0.989969466313713,TRUE,4.68848689005134,5.08235655228847,5.73182722977672,5.99918993950123,6.34651999153797,NA
"4745","2010/11","QH8","NHS Mid and South Essex ICB","Epilepsy: QOF prevalence (18+ yrs)",0.916782012649836,TRUE,0.657129983671832,0.735474380975729,0.768151760069468,0.784059719658762,0.791974656810982,NA
"4746","2010/11","QH8","NHS Mid and South Essex ICB","Heart failure with LVSD: QOF prevalence (all ages)",-0.0462720957354761,FALSE,0.362169993615123,0.279560985711327,0.317236517448008,0.311738017287029,0.341499628804751,NA
"4747","2010/11","QH8","NHS Mid and South Essex ICB","Hypertension: QOF prevalence (all ages)",0.0668426881893615,FALSE,13.7338144767565,14.4846796657382,14.7705131053592,15.5509783728115,13.3821237449906,NA
"4748","2010/11","QH8","NHS Mid and South Essex ICB","Number of emergency admissions with cancer",-0.240809242202845,TRUE,522.154012205099,544.802867383513,551.653890498894,617.930456640134,435.484760294921,NA
"4749","2010/11","QH8","NHS Mid and South Essex ICB","Stroke: QOF prevalence (all ages)",-0.424558453892786,TRUE,1.5474800002846,1.7513566847558,1.6859571744825,1.53424657534247,1.51447661469933,NA
